,Kernel,Average False Confidence,batch_size,eps,eps_step,max_iter,name
1437,poly,-0.021481941734804312,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1438,poly,-0.02638973650323937,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1439,poly,-0.018427347460244416,10,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1440,poly,-0.04376555911607869,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1441,poly,-0.030769576518911636,100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1442,poly,-0.035440288804303874,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1443,poly,-0.022855312083385294,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1444,poly,-0.04614900932112751,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1445,poly,-0.0177016830404932,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1446,poly,-0.026467113081594197,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1447,poly,-0.01534992933713437,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1448,poly,-0.03677902159337909,100,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1449,poly,-0.0177016830404932,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1450,poly,-0.03051939540922253,10,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1451,poly,-0.013324086309186444,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1452,poly,0.0027214582855913604,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1453,poly,-0.0177016830404932,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1454,poly,-0.02530206827814525,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1455,poly,-0.006036434410802771,1,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1456,poly,-0.0177016830404932,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1457,poly,-0.0177016830404932,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1458,poly,-0.0249148787589182,1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1459,poly,-0.01221886757354862,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1460,poly,-0.0177016830404932,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1461,poly,-0.0254348180496613,10,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1462,poly,-0.03646108910202761,10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1463,poly,-0.02703304668548534,10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1464,poly,-0.02193611903606616,10,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1465,poly,-0.03740410529322904,1,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1466,poly,-0.011211637112678429,1,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1467,poly,-0.018926126908488383,1,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1468,poly,-0.04172241325802593,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1469,poly,-0.0177016830404932,1,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1470,poly,-0.006036434410802771,1,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1471,poly,-0.020249391117121852,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1472,poly,-0.018467610475334916,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1473,poly,-0.0073964259682350875,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1474,poly,-0.02652369031413282,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1475,poly,-0.025924788815058775,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1476,poly,-0.006087696001395093,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1477,poly,-0.029736536289485783,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1478,poly,-0.0299407487551957,1,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1479,poly,-0.02167657881175511,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1480,poly,-0.020542750632180206,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1481,poly,-0.030239106250028548,10,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1482,poly,-0.023776943681395137,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1483,poly,-0.0225854622923356,1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1484,poly,-0.019180258923798245,10,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1485,poly,-0.024897291702199276,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1486,poly,-0.01884962640183203,1,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1487,poly,-0.020052658103470032,1,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1488,poly,-0.018780765712668047,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1489,poly,-0.03074995698140488,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1490,poly,-0.03539026052871137,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1491,poly,-0.03629365540209837,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1492,poly,-0.013031511078018676,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1493,poly,-0.045221679293384165,10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1494,poly,-0.033538607761596895,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1495,poly,-0.026497366804460222,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1496,poly,-0.038963615562399,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1497,poly,-0.020635253234979566,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1498,poly,-0.02066142197744809,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1499,poly,-0.028672728834346108,1,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1500,poly,-0.0295570008392144,10,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1501,poly,-0.02638973650323937,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1502,poly,-0.024434216750648143,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1503,poly,-0.04296372038145466,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1504,poly,-0.021040482533545846,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1505,poly,-0.02648791615039623,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1506,poly,-0.021075876395512026,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1507,poly,-0.03051939540922253,1,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1508,poly,-0.0364056871746715,1,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1509,poly,-0.012211794540706844,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1510,poly,-0.011926013898385967,10,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1511,poly,-0.036436361258265125,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1512,poly,-0.025754197411790393,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1513,poly,-0.02795464508639456,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1514,poly,-0.04532271418444807,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1515,poly,-0.018712757288173298,10,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1516,poly,-0.02855847767741344,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1517,poly,-0.019321249515910965,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1518,poly,-0.028695142032711306,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1519,poly,-0.028327730359624725,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1520,poly,-0.018677253063551703,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1521,poly,-0.028189296134174535,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1522,poly,-0.03494463701413682,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1523,poly,-0.042469123969394486,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1524,poly,-0.019138109032102356,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1525,poly,-0.02468066175936774,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1526,poly,-0.023743344465911597,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1527,poly,-0.020823118631412153,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1528,poly,-0.028822794485816705,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1529,poly,-0.038660019975707095,1,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1530,linear,0.1,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1531,linear,0.1,1,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1532,linear,0.1,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1533,linear,0.1,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1534,linear,0.1,100,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1535,linear,0.1,10,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1536,linear,0.1,10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1537,linear,0.1,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1538,linear,0.1,100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1539,linear,0.09871613537063784,100,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1540,linear,0.09862507412587167,100,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1541,linear,0.1,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1542,linear,0.1,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1543,linear,0.10893600920483051,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1544,linear,0.1,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1545,linear,0.1,1,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1546,linear,0.1,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1547,linear,0.084819495536021,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1548,linear,0.1,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1549,linear,0.1,1,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1550,linear,0.1,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1551,linear,0.1,10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1552,linear,0.1,100,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1553,linear,0.10009415746978903,10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1554,linear,0.08619506410797943,1,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1555,linear,0.1,10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1556,linear,0.1,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1557,linear,0.1,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1558,linear,0.09432730524786984,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1559,linear,0.1,10,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1560,linear,0.09873513617830736,10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1561,linear,0.1,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1562,linear,0.1,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1563,linear,0.1,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1564,linear,0.11079510159738307,10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1565,linear,0.09388236645193042,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1566,linear,0.09029675744660662,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1567,linear,0.10665805550008503,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1568,linear,0.10663497908996403,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1569,linear,0.1,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1570,linear,0.1,10,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1571,linear,0.0988844130691576,1,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1572,linear,0.10012583284906915,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1573,linear,0.09845437347402468,10,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1574,linear,0.1,1,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1575,linear,0.1,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1576,linear,0.1,10,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1577,linear,0.1,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1578,linear,0.1,100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1579,linear,0.1,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1580,linear,0.1,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1581,linear,0.09706609080531128,100,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1582,linear,0.1,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1583,linear,0.1,10,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1584,linear,0.1,1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1585,linear,0.09688164163830595,10,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1586,linear,0.09703387540032171,10,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1587,linear,0.1,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1588,linear,0.1,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1589,linear,0.09894536068971327,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1590,linear,0.1,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1591,linear,0.11127256700484481,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1592,linear,0.1,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1593,linear,0.1,100,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1594,linear,0.09294840767094499,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1595,linear,0.1,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1596,linear,0.1,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1597,linear,0.1,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1598,linear,0.09860906827423355,10,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1599,linear,0.1,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1600,linear,0.09988058010168968,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1601,linear,0.10666254016495794,100,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1602,linear,0.11053351452671181,1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1603,linear,0.1001237559513298,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1604,linear,0.1,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1605,linear,0.1,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1606,linear,0.1,1,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1607,linear,0.10006926962971133,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1608,linear,0.1,10,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1609,linear,0.1115263127035411,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1610,linear,0.1,10,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1611,linear,0.10926540402417043,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1612,linear,0.1,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1613,linear,0.1,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1614,linear,0.1,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1615,linear,0.1,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1616,linear,0.1,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1617,linear,0.10619730177164702,100,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1618,linear,0.1,10,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1619,linear,0.0972466824202491,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1620,linear,0.1,1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1621,linear,0.11026759428177738,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1622,linear,0.10006474402108737,10,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1623,linear,0.1,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1624,linear,0.1,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1625,linear,0.1,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1626,linear,0.09484633565077076,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1627,linear,0.1,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1628,linear,0.09992427070956526,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1629,linear,0.1,1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1630,linear,0.1000617251554639,1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1631,linear,0.1,100,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1632,linear,0.09369521797332747,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1633,linear,0.09840283580481586,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1634,linear,0.1,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1635,linear,0.1,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1636,linear,0.09482763485079258,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1637,linear,0.1,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1638,linear,0.1,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1639,linear,0.1,1,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1640,linear,0.09392281479316514,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1641,linear,0.1,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1642,linear,0.1,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1643,linear,0.09454869284818593,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1644,linear,0.1,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1645,linear,0.1,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1646,linear,0.1,1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1647,linear,0.08900320687504037,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1648,linear,0.1,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1649,linear,0.08895707895077756,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1650,linear,0.1,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1651,linear,0.1,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1652,linear,0.1,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1653,linear,0.1,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1654,linear,0.1,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1655,linear,0.1,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1656,linear,0.09684489847546547,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
