,Kernel,Average False Confidence After Retraining,batch_size,eps,eps_step,max_iter,name
845,poly,-0.407696225586011,10,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
846,poly,-0.4061974931146755,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
847,poly,-0.40729285128914655,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
848,poly,-0.40835923639273247,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
849,poly,-0.4050974202730035,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
850,poly,-0.4077024783606722,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
851,poly,-0.4072292234578751,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
852,poly,-0.4053918779602351,100,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
853,poly,-0.4050974202730035,10,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
854,poly,-0.4072378243138267,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
855,poly,-0.406867611732942,1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
856,poly,-0.4047672647120487,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
857,poly,-0.40657611078036887,10,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
858,poly,-0.4093863177525383,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
859,poly,-0.40829731872747316,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
860,poly,-0.40598424953844403,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
861,poly,-0.4073049787104958,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
862,poly,-0.4050926628204852,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
863,poly,-0.40802128909404745,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
864,poly,-0.4050974202730035,1,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
865,poly,-0.40668912830059945,1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
866,poly,-0.4050974202730035,100,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
867,poly,-0.4078189767511302,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
868,poly,-0.4077361928824688,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
869,poly,-0.4081975095693423,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
870,poly,-0.4050926628204852,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
871,poly,-0.4068182455676147,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
872,poly,-0.40710081306595464,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
873,poly,-0.40871376561937384,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
874,poly,-0.4093936961159963,1,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
875,poly,-0.4077167788775742,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
876,poly,-0.4075301305115731,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
877,poly,-0.40746737685240547,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
878,poly,-0.40776752905411684,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
879,poly,-0.4068198690081604,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
880,poly,-0.4074503740022864,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
881,poly,-0.4073203480970951,1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
882,poly,-0.40660702621934414,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
883,poly,-0.40654670416733735,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
884,poly,-0.4066017032240444,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
885,poly,-0.409430551041229,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
886,poly,-0.4050926628204852,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
887,poly,-0.40767594013831904,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
888,poly,-0.40731146884509006,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
889,poly,-0.4074709516619946,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
890,poly,-0.4083614276013863,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
891,poly,-0.40760946930823955,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
892,poly,-0.4080382598525738,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
893,poly,-0.40752569262722266,10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
894,poly,-0.40722053751318277,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
895,poly,-0.4059873882722787,10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
896,poly,-0.4069358512391786,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
897,poly,-0.4071520350157181,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
898,poly,-0.40709086033839215,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
899,poly,-0.40538849317178915,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
900,poly,-0.40729930533622705,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
901,poly,-0.40755110673826467,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
902,poly,-0.4076855704317518,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
903,poly,-0.40496004562500276,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
904,poly,-0.4070983771209352,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
905,poly,-0.40747022371962544,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
906,poly,-0.4076852367360855,1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
907,poly,-0.28904691139762145,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
908,poly,-0.4073094355680955,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
909,poly,-0.36804040894113904,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
910,poly,-0.4065417826910509,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
911,poly,-0.4075536223976826,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
912,poly,-0.40776475744232266,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
913,poly,-0.40728419589604614,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
914,poly,-0.4074460699082577,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
915,poly,-0.40579232403244825,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
916,poly,-0.407615724457014,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
917,poly,-0.4069884570856975,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
918,poly,-0.4082309565877135,100,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
919,poly,-0.40475448309623685,10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
920,poly,-0.4050926628204852,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
921,poly,-0.40796150129565517,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
922,poly,-0.4048730617360421,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
923,poly,-0.4073369789315548,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
924,poly,-0.4082203434802182,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
925,poly,-0.4066183144495596,100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
926,poly,-0.4053936532036983,100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
927,poly,-0.40746756710602194,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
928,poly,-0.40752463412131207,10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
929,poly,-0.4075056048279706,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
930,poly,-0.4080730798142961,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
931,poly,-0.40579793382351004,10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
932,poly,-0.40708381437470964,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
933,poly,-0.40769681861700385,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
934,poly,-0.40769965031825195,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
935,poly,-0.40709166856373935,100,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
936,poly,-0.4059401794657694,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
937,poly,-0.4074481834167784,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
938,poly,-0.40800420923218444,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
939,poly,-0.405952873480883,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
940,poly,-0.4075022013530212,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
941,poly,-0.40677831001990983,10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
942,poly,-0.40476153222540545,10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
943,poly,-0.40469737548402207,100,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
944,poly,-0.40728710621976766,10,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
945,poly,-0.40140244152234994,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
946,poly,-0.40760939341449626,1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
947,poly,-0.4070985695589379,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
948,poly,-0.40601523017893115,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
949,poly,-0.4081269534760144,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
950,poly,-0.40684715497254975,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
951,poly,-0.40709419453732454,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
952,poly,-0.4059842429831466,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
953,poly,-0.40719763453277946,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
954,poly,-0.40684904970238006,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
955,poly,-0.4070778579987153,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
956,poly,-0.40709800159083626,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
957,poly,-0.4075557789659399,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
958,poly,-0.40805209286440985,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
959,poly,-0.40608889251161145,10,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
960,poly,-0.40767594013831904,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
961,poly,-0.40819530639540136,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
962,poly,-0.40701898514495455,10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
963,poly,-0.4093117937575327,100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
964,poly,-0.40678025756354375,10,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
965,poly,-0.40749955109374425,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
966,poly,-0.40773550935950575,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
967,poly,-0.4050974202730035,100,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
968,poly,-0.4080365908971568,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
969,poly,-0.3938344548564253,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
970,poly,-0.40652257303146283,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
971,poly,-0.4077219892656545,1,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
972,poly,-0.40991535994245654,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
973,poly,-0.4067974784202072,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
974,poly,-0.4050926628204852,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
975,poly,-0.406238343491538,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
976,poly,-0.4070873884159768,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
977,poly,-0.40725744616376325,10,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
978,poly,-0.40740948513079855,10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
979,poly,-0.4070903513578826,10,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
980,poly,-0.4074434563640051,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
981,poly,-0.40822240779231217,1,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
982,poly,-0.4053741223886134,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
983,poly,-0.40746495670195726,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
984,poly,-0.40710828803091204,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
985,poly,-0.4050926628204852,1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
986,poly,-0.40768367632806457,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
987,poly,-0.40734929950355236,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
988,poly,-0.4050926628204852,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
989,poly,-0.40755552412179596,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
990,poly,-0.40743735869324,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
991,poly,-0.4066280695262383,1,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
992,poly,-0.4069358347007512,10,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
993,poly,-0.40495778852424325,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
994,poly,-0.4075163057146564,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
995,poly,-0.4050974202730035,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
996,poly,-0.40803642378598004,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
997,poly,-0.4065746007577401,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
998,poly,-0.40755714329437753,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
999,poly,-0.4050974202730035,1,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1000,poly,-0.4059465536375558,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1001,poly,-0.4050926628204852,1,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1002,poly,-0.40651682505391096,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1003,poly,-0.40745051279193284,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1004,poly,-0.4074452205300086,100,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1005,poly,-0.4074152628371859,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1006,poly,-0.4048111713777503,100,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1007,poly,-0.40939904975281644,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1008,poly,-0.407355207539232,1,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1009,poly,-0.40752741462610415,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1010,poly,-0.4049730849177828,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1011,poly,-0.4076346825146654,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1012,poly,-0.409396535164675,10,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1013,poly,-0.40709272904839616,10,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1014,poly,-0.40652031413977574,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1015,poly,-0.40649565132720383,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1016,poly,-0.4074670502641426,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1017,poly,-0.4100259743165801,10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1018,poly,-0.40694067827118596,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1019,poly,-0.41011426098383885,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1020,poly,-0.40555825721580274,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1021,poly,-0.40769622558514884,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1022,poly,-0.4013280187578696,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1023,poly,-0.4050974202730035,10,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1024,poly,-0.4049243016165905,100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1025,poly,-0.4062438954632796,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1026,poly,-0.4074672150067655,10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1027,poly,-0.40823668937438606,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1028,poly,-0.4072730401472577,100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1029,poly,-0.40475448309623685,1,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1030,poly,-0.40589272807851173,1,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1031,poly,-0.40741323437782184,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1032,poly,-0.407157527039765,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1033,poly,-0.405981152698385,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1034,poly,-0.4075700955909823,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1035,poly,-0.41044042801922226,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1036,poly,-0.40707728225938394,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1037,poly,-0.40709272917470196,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1038,poly,-0.4077400208144414,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1039,poly,-0.40481118190383464,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1040,poly,-0.4064946780903189,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1041,poly,-0.406330242936873,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1042,poly,-0.4062438907206241,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1043,poly,-0.4075413716236298,1,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1044,poly,-0.4082299452353192,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1045,poly,-0.40800559080184307,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1046,poly,-0.4075265340864324,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1047,poly,-0.4080742990506245,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1048,poly,-0.40484382379002304,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1049,poly,-0.40839473106157487,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1050,poly,-0.40755388840327617,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1051,poly,-0.40697615574385587,1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1052,poly,-0.40744280670858024,1,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1053,poly,-0.4059465536375558,1,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1054,poly,-0.4058498689021606,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1055,poly,-0.40728710621976766,10,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1056,poly,-0.4050974202730035,100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1057,poly,-0.40744784773468967,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1058,poly,-0.4068396315933666,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1059,poly,-0.40719891512845185,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1060,poly,-0.4074966828626787,100,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1061,poly,-0.40720639410295595,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1062,poly,-0.4071952279785716,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
