,data.generate.class_sep,data.generate.n_classes,data.generate.n_features,data.generate.n_informative,data.generate.n_redundant,data.generate.n_repeated,data.generate.n_samples,data.name,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.time_series,data.sample.train_size,model.init.C,model.init.coef0,model.init.degree,model.init.kernel,model.init.max_iter,model.init.name,model.init.probability,scorers.accuracy.name,scorers.accuracy.normalize,scorers.f1.average,scorers.f1.name,scorers.precision.average,scorers.precision.name,scorers.recall.average,scorers.recall.name,files.attack_file,files.attack_predictions_file,files.attack_probabilities_file,files.attack_samples_file,files.attack_score_dict_file,files.attack_time_dict_file,files.data_file,files.ground_truth_file,files.model_file,files.params_file,files.path,files.predictions_file,files.probabilities_file,files.reports,files.score_dict_file,files.time_dict_file,accuracy,f1,precision,recall,fit_time,predict_time,proba_time,model.init.gamma,model.sklearn_pipeline.feature_selection.name,model.sklearn_pipeline.feature_selection.with_mean,model.sklearn_pipeline.feature_selection.with_std,attack.init.name,attack.init.eps,attack.init.eps_step,attack.init.max_iter,attack.init.batch_size,attack.generate.attack_size,files.samples_file,attack_fit_time,attack_predict_time,attack_proba_time,model.art_pipeline.trainer_defence.name,model.art_pipeline.trainer_defence.ratio,Kernel,Features,Samples,input_size
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,0.1,1000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/53271b72089dfa5be21cd8080949fd3d.pickle,params.json,reports/model_queue/a0d083eabf7b8ffb24ecfd3705ec0ec5,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6607307307,0.6608159966,0.6612172857,0.6607307307,4.740222000009453e-05,2.4186837937937205e-06,2.6513369569569945e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,0.0001,100.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/8be0058e274fbd59b21304e414338bbc.pkl,params.json,reports/train/4d753c7aaf5736c45fe73482fdd81afa,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.0006054955258000063,8.474153999941336e-05,7.924162999870533e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,10.0,0.1,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/0d842ca2bbbbd56c89e7cfbc68ecfb66.pickle,params.json,reports/model_queue/4729f6140258c946531bc87214a40938,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8370570571,0.8373808319,0.8410821263,0.8370570571,3.498602000036044e-05,3.701090440440307e-06,3.92721767767754e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,100.0,0.0001,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/8a82e2d35247ca1c80cef6e85d2f10f6.pickle,params.json,reports/model_queue/8136053682f154511761eb705883a3b2,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6444944945,0.6445924888,0.6450264633,0.6444944945,3.2719519999773184e-05,1.6563493793788999e-06,1.8147053153156107e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,100,99,0,0,110000,classification,42,True,True,1000,True,100000,0.01,0.01,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/42871f8d8f378f7ecf95fd9e760de151.npz,ground_truth.json,models/17dfbc1f20affd4dbdea1086434651f1.pkl,params.json,reports/train/35c71fa955f9f888c46ea9bdc5c47a89,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5412222222,0.6604471573,0.9584838163,0.5412222222,0.0017812507069199636,6.847228311138072e-05,6.822590755473357e-05,,,,,,,,,,,,,,,,,poly,100,100000,11000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,0.001,10.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/5a9400a3a94859ab46ad8a904450d6bb.pickle,params.json,reports/model_queue/9e379d9611f4932dcf6530a539294921,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7013813814,0.7014529627,0.7018441445,0.7013813814,5.436372999838568e-05,3.780142722722108e-06,3.7925157057060886e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,0.1,0.001,1,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/741b63aa2154406444741602a9ec308b.pickle,params.json,reports/model_queue/7fd4882c62c588f66bb4fa7ba7ee526c,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7710616785,0.7719281906,0.7785971957,0.7710616785,2.2869610000384454e-05,1.2186943377147312e-06,1.4581765722954131e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,10,100,1000000
0,1,2,100,99,0,0,110000,classification,42,True,True,1000,True,100000,1.0,0.0001,1,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/42871f8d8f378f7ecf95fd9e760de151.npz,ground_truth.json,models/e3e79e8b49f531ee566f7f31ae211f64.pkl,params.json,reports/train/deb5ce93a6776b527724ebd4eae8f412,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6226666667,0.6231367184,0.6254893158,0.6226666667,0.0015131865711800014,5.747054877777676e-05,5.5011693111105665e-05,,,,,,,,,,,,,,,,,linear,100,100000,11000000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,100.0,1.0,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/8cebfe983d16f030a9ddd3d96d1275f7.pickle,params.json,reports/model_queue/c7e20b907fb18db38afbb285fe1e1439,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7775075075,0.7775164364,0.777585066,0.7775075075,5.309232999991309e-05,1.2671503803805938e-06,1.540492162161895e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,10000,0.001,1000.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/1332ceae94be76b20525d9dbb1b61dc8.pickle,ground_truth.json,model_queue/model/710f17d8dc1cd8542429c265465c9bd3.pickle,params.json,reports/model_queue/7f8fc39d1de1fc88a4cd9059d3e53907,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6359555556,0.635955836,0.6359570718,0.6359555556,0.00036937558870000017,4.861250321111115e-05,4.91574030333333e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,10000,10100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,1.0,0.01,1,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/501efcfb447acff3d96efde7cdb836db.pickle,params.json,reports/model_queue/0ee82bf2ae03c3d5a44e78cf16eb112a,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6295393258,0.651109655,0.7393815349,0.6295393258,0.00015577583989997949,1.66934358764051e-05,1.691724958426461e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,10,10000,1000000
0,1,2,1000,999,0,0,101000,['classification'],42,True,True,1000,True,10000,1000.0,1.0,2,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b5735d32e4ae3f45607f71e92d4d785d.pickle,ground_truth.json,model_queue/model/ad367fe54455b2c23df7b41b64f88e4d.pickle,params.json,reports/model_queue/785ae2e85ff6750bc41c6bd747a09548,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6471666667,0.6472533183,0.6476791496,0.6471666667,0.0063633329043000005,0.00038091815288888835,0.0005302708024444453,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,1000,10000,101000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,10000,10.0,0.001,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/1332ceae94be76b20525d9dbb1b61dc8.pickle,ground_truth.json,model_queue/model/be6c7ee8435334c4479a9c0387cb5334.pickle,params.json,reports/model_queue/3f6e0291df2927ca22fcf89e0eee5d08,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5916222222,0.592037055,0.5936526127,0.5916222222,0.0003340415921000385,4.6233298355557256e-05,4.943411749999945e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,10000,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,10000,0.0001,1.0,2,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,retrain/data/1332ceae94be76b20525d9dbb1b61dc8.pickle,ground_truth.json,retrain/model/09ba7ff89e752fa88008e98ef1fee079.pickle,params.json,reports/retrain/1aabf62d1bd552118292fd158c5dce92,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.62,0.6851428571,0.8905769231,0.62,0.0004870758156000008,7.782804000001419e-05,7.176803999996651e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,100,10000,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,1000.0,10.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/4dce398f01bb97440c4f3fc7de9f9d9e.pickle,params.json,reports/model_queue/cabf9cea56dd8df42be27e515b3066d7,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7013813814,0.7014529627,0.7018441445,0.7013813814,4.411822999998094e-05,3.7011175675673316e-06,3.3954126126126675e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,100.0,0.1,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/af8cd034591262f4c719ef0aadca0fc6.pkl,params.json,reports/train/9a9972daa3cee84c3060f3d34fbddd10,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7768666667,0.7819841678,0.8216757952,0.7768666667,0.00015107616450000023,1.5964542655557227e-05,1.667680890000156e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,0.001,0.0001,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/625144577a35581e62b187ce8851d369.pickle,params.json,reports/model_queue/1b307b2aeb66498fe20f92e9ff3e35c3,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5766666667,0.6654469955,0.9228134199,0.5766666667,3.369532000078834e-05,2.389293383383527e-06,2.433285995996405e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,10.0,0.1,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/cca7bc939eeb9f565635d434d800de4f.pickle,params.json,reports/model_queue/48a5ceea9a3210d87381717e866bcb95,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7916216216,0.7916262489,0.791659801,0.7916216216,2.7860320000172577e-05,1.6428092292299024e-06,1.7545558358363763e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,10000.0,0.01,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/b5ac2ab20ae083bc91a59baa8a1285bd.pkl,params.json,reports/train/b53bc2cd506749ef88c7ceb058ef4021,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.00037001954309998834,5.862972999693739e-05,5.6478829997104185e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,0.001,10000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/c1afe4d90d7625f6298fd94947f5d65a.pkl,params.json,reports/train/23cf8af0fcddea88457ca1df1eeed7b2,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.000394983711399982,6.645403999755217e-05,6.245543000204634e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,1000.0,0.01,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/594c430ea14bca10cef2708952be009d.pkl,params.json,reports/train/2d1f4d1cb19ee397f622c098f5e3c14f,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6700444444,0.6929073361,0.7995960279,0.6700444444,0.0001426709254000343,1.2408505199997913e-05,1.2963707822220588e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,100.0,0.001,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/35be05f6401a9c9a48606939b2e832bc.pickle,params.json,reports/model_queue/77e0742a07f346dae2ab3c782cfd8e89,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5863932584,0.6120835219,0.7031580741,0.5863932584,0.0001030537466000169,9.348174000008972e-06,9.835711887635727e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,0.1,100.0,1,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/766df89436c8dcb5667c7f7a87e28299.pickle,params.json,reports/model_queue/a56e83f1943dae0ca1a03a5159101a0a,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7703595506,0.7712130607,0.7778250571,0.7703595506,0.0002867389533999813,3.9318882247192794e-05,3.8753498595504815e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,10,10000,1000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,1000.0,100000.0,4,rbf,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/b2d3a941af76fab5db3dc0c43d0874bc.pickle,params.json,reports/model_queue/82ce004fa1de1e7e1d34874e52d4fb33,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8223559151,0.8226258076,0.8253859908,0.8223559151,3.444021999996494e-05,2.9639930940345967e-06,3.1969584024266875e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,rbf,10,100,1000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,1000,0.001,10000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2fcd673cda6f26bc63ebeceef99ece54.pickle,ground_truth.json,model_queue/model/28b1238315c5c3fae10d7c5f55b6386d.pickle,params.json,reports/model_queue/8353da6001d9ba142c3e13c6b8f1898c,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.673030303,0.6730614025,0.6732292868,0.673030303,0.00014331474200002958,2.6051997474746943e-05,2.735675479797777e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,1000,10100000
